mu0,mu1,mu2,C,CV,Ln,CV_SP,Ln_SP,mu3
234951.640625,4107923.25,211584528.0,0.09001041203737259,0.3691308796405792,17.150774002075195,1.0,15.0,21284757504.0
250554.625,4252603.5,216807776.0,0.08858650177717209,0.3897244334220886,16.6394100189209,1.0,15.0,21712701440.0
265459.625,4393002.5,221738928.0,0.0872555747628212,0.4060021638870239,16.215316772460938,1.0,15.0,22112698368.0
279473.75,4518007.5,226023472.0,0.08610988408327103,0.4214402735233307,15.832777976989746,1.0,15.0,22457024512.0
292879.71875,4637375.0,230025088.0,0.08504900336265564,0.43455666303634644,15.500368118286133,1.0,15.0,22775861248.0
306118.6875,4767481.0,234305440.0,0.08392412215471268,0.44240355491638184,15.24061107635498,1.0,15.0,23113936896.0
318588.4375,4882994.0,238043488.0,0.08295008540153503,0.4508746862411499,14.993611335754395,1.0,15.0,23406673920.0
329094.65625,4953579.0,240288816.0,0.08236876130104065,0.46504008769989014,14.71878719329834,1.0,15.0,23581386752.0
339192.53125,5020196.5,242371344.0,0.081832155585289,0.4781768321990967,14.467082977294922,1.0,15.0,23742660608.0
349613.25,5097984.5,244764784.0,0.08121853321790695,0.4883120357990265,14.248434066772461,1.0,15.0,23927076864.0
1500.0,23000.0,1800000.0,0.16,1.0,15.0,1.0,15.0,250000000.0
1734.5660400390625,48065.5859375,2965384.25,0.15958359837532043,0.08160378038883209,27.377105712890625,1.0,15.0,375138400.0
2176.217529296875,78988.9375,5060773.5,0.15888111293315887,-0.1510857492685318,35.96310043334961,1.0,15.0,586262784.0
3035.639892578125,120212.6640625,8354171.0,0.15771351754665375,-0.15697433054447174,39.2671012878418,1.0,15.0,937177344.0
4598.166015625,178325.21875,13139469.0,0.15590600669384003,-0.07718124240636826,38.448482513427734,1.0,15.0,1480413184.0
7418.12939453125,265287.3125,19946644.0,0.1532392054796219,0.02416299283504486,35.428688049316406,1.0,15.0,2281894400.0
12110.5712890625,395639.34375,29329726.0,0.14955243468284607,0.10076368600130081,32.33559036254883,1.0,15.0,3389919232.0
18987.669921875,579767.9375,41605808.0,0.14483390748500824,0.136183500289917,30.200584411621094,1.0,15.0,4808034304.0
28762.23046875,825746.0625,56972192.0,0.1391233652830124,0.1587468981742859,28.37605094909668,1.0,15.0,6524282880.0
41419.6171875,1129606.0,74902032.0,0.1327078640460968,0.1705598682165146,26.93890380859375,1.0,15.0,8452408832.0
57958.80078125,1482016.0,94488184.0,0.125960573554039,0.19621913135051727,25.236825942993164,1.0,15.0,10480251904.0
76703.2421875,1860638.625,114328560.0,0.11937645822763443,0.21233901381492615,23.924297332763672,1.0,15.0,12459051008.0
96648.2109375,2242493.0,133375336.0,0.11326830834150314,0.22451132535934448,22.869308471679688,1.0,15.0,14294802432.0
117828.296875,2603016.75,150518752.0,0.1079324334859848,0.24598197638988495,21.758285522460938,1.0,15.0,15898454016.0
139660.265625,2923841.25,165001760.0,0.1035398617386818,0.27632176876068115,20.60205841064453,1.0,15.0,17218603008.0
160140.25,3232648.0,178326784.0,0.09959200024604797,0.2905140817165375,19.853029251098633,1.0,15.0,18405097472.0
179789.59375,3508018.5,189791408.0,0.09626539796590805,0.3056359887123108,19.17847442626953,1.0,15.0,19404877824.0
198606.859375,3738937.75,199071904.0,0.09361924976110458,0.3262771666049957,18.49250030517578,1.0,15.0,20200151040.0
216308.703125,3922997.0,206202688.0,0.09161482006311417,0.35193488001823425,17.802780151367188,1.0,15.0,20802564096.0
233110.875,4108327.75,213149760.0,0.08968684822320938,0.3683973550796509,17.29059600830078,1.0,15.0,21382000640.0
248749.046875,4260524.5,218693088.0,0.08816631883382797,0.38728582859039307,16.794475555419922,1.0,15.0,21838985216.0
263682.375,4409192.5,223967056.0,0.08673465996980667,0.4016591012477875,16.388277053833008,1.0,15.0,22269253632.0
278069.84375,4560994.0,229235904.0,0.0853191539645195,0.41090676188468933,16.069007873535156,1.0,15.0,22694672384.0
290624.625,4658217.5,232539152.0,0.0844392478466034,0.4283069372177124,15.69497013092041,1.0,15.0,22959116288.0
